gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000105607.12,GCDH,-2.8894548948463292,-0.27012217529940896,0.0038591036580414143,0.012048017930656803,0.17398554643170788,7.38883852407408e-12,NA,12,16,16,2.6066170676024875e-05,1.5279721248119684e-10,-6.402555843847492
ENSG00000179115.10,FARSA,-2.6868531555063213,-0.5301360207817926,0.007212865477564704,0.003229282788448749,0.1205651482255123,2.30043120649096e-08,NA,7,11,11,3.07153685465524e-05,1.9862416444728378e-10,-6.362400920134387
ENSG00000166965.12,RCCD1,3.5106397530539044,0.1725004029828549,0.0004470297598138281,0.02840126288920964,0.2390690349771841,2.569351362495066e-16,NA,18,21,21,1.4396177775013366e-05,4.373371798972148e-10,6.240083569877845
ENSG00000140400.16,MAN2C1,-2.0334073410212836,-0.09199779877457984,0.042011386296383194,0.08225564333834673,0.5264778379219134,1.1477829491398347e-44,NA,19,22,22,5.004741892277054e-05,3.0140695105272782e-09,-5.930830110485093
ENSG00000141699.10,FAM134C,1.734932997531463,1.0093204373479534,0.08275267366166376,0.000664888146184897,0.08618872540787828,2.6521163990720942e-06,NA,7,12,12,7.079063382863947e-05,3.345006538610966e-09,5.91370307869701
ENSG00000232629.8,HLA-DQB2,1.2055250573149148,0.1173207353269151,0.22800067077306096,0.05453707169681378,0.5326079520237129,4.8610629839263236e-45,NA,77,89,89,0.00015258982192366274,3.813079485751095e-09,5.892104479981838
ENSG00000177971.8,IMP3,2.034264730703994,0.6723413837857584,0.04192491117539777,0.0015752570630255354,0.0192894374226093,0.033141027454705374,NA,3,4,4,4.821566930696107e-05,5.3236162480642265e-09,5.836727167848832
ENSG00000131470.14,PSMC3IP,1.862877959367369,0.2669318500737902,0.062479438430698954,0.009072021158248768,0.08031691014337328,1.0196829665650736e-05,NA,20,24,24,5.825508784103251e-05,6.124127538479025e-09,5.8133324242267985
ENSG00000169371.13,SNUPN,-2.1651841273581116,-0.2545799594247075,0.03037358739090115,0.010379514248341498,0.08297166754657327,5.7757613542343165e-06,NA,7,12,12,4.040225431750078e-05,8.758273149748203e-09,-5.753175012067286
ENSG00000147789.15,ZNF7,-3.165319870301572,-0.4411156886322363,0.0015491254649211174,0.0038200853431007717,0.016398827144988897,0.04994680979899108,NA,10,16,16,1.4789959294586602e-05,1.357739155942225e-08,-5.678634921122448
ENSG00000221955.10,SLC12A8,-2.6320575958580337,-0.16774420650337166,0.008486947398509742,0.023656928510621428,0.22502315881339868,5.755670130818038e-15,NA,83,88,88,2.3627360280940484e-05,2.0147261914024868e-08,-5.6107319591520755
ENSG00000197363.9,ZNF517,-3.5066488621232765,-0.21643686715241556,0.00045378753344075255,0.01383976688857087,0.0372166258434109,0.0029273999530302105,NA,32,38,38,9.401114256012712e-06,5.2105496279341985e-08,-5.443971718841756
ENSG00000075413.17,MARK3,-1.720437054188705,-0.19753819298910727,0.08535302636869743,0.014689954286959708,0.249670369338238,4.824848124051164e-17,NA,20,25,25,5.907981883141224e-05,6.560041926630854e-08,-5.402822358110208
ENSG00000182196.13,ARL6IP4,1.6075314338188997,0.2828855570036997,0.10793783961734091,0.007451368737799569,0.14833945492301107,5.896107811820817e-10,NA,8,10,10,6.848952131439405e-05,6.760009674131163e-08,5.397435677478601
ENSG00000111328.6,CDK2AP1,1.6485426324132089,0.13503725623804969,0.09924136980588129,0.03329435680149624,0.3474388874773716,3.4382523980986316e-25,NA,18,20,20,6.46387771753794e-05,6.988380578756065e-08,5.3914695414109355
ENSG00000198355.4,PIM3,-2.732219153461008,-0.6526907717419602,0.0062909279978346855,0.0015166494205480466,0.03090319779680763,0.006869252893059413,NA,6,9,9,1.9171049235117787e-05,7.496938644380326e-08,-5.378834977715709
ENSG00000169592.14,INO80E,-1.6043286312382206,-0.7811425024335723,0.10864163326531144,0.0009476517799598906,0.1661197073661566,4.8196007494110853e-11,NA,27,34,34,6.821385629064561e-05,7.582384016908311e-08,-5.37679400326931
