gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000149089.12,APIP,-1.616261510546106,-0.053285719743988304,0.10603778475095883,0.11798021009602956,0.4633429973844766,4.225841011095645e-28,NA,80,85,85,3.804198861520547e-05,2.8447004182896434e-05,-4.185555106445813
ENSG00000171444.17,MCC,1.2206832143712718,0.33696284749496297,0.2222059856065327,0.0032713815404430027,0.10380551736728733,1.651841260649434e-05,NA,12,16,16,7.169992404035689e-05,2.849409724500569e-05,4.185179398844357
ENSG00000147804.9,SLC39A4,2.089102757269864,0.0938116853919982,0.03669847421668499,0.05165615841232385,0.09690413036055716,2.3553595259997665e-05,NA,36,47,47,1.999193046647369e-05,2.9463574282292713e-05,4.177573288529286
ENSG00000137877.9,SPTBN5,1.5201987612066645,0.08853313283183743,0.1284610286738083,0.04584961919884976,0.20565393782203176,1.8727964817001046e-10,NA,24,25,25,4.33373432813349e-05,3.135396603234104e-05,4.163402707263897
ENSG00000204463.12,BAG6,1.1078794750436667,0.23017010041562647,0.26791387086850427,0.006210133406639206,0.035881760440035534,0.012533568275323332,NA,26,31,31,8.463546368640853e-05,4.1323871464294374e-05,4.099950388897827
ENSG00000196793.13,ZNF239,1.649419693380277,0.13668077093657613,0.09906168292735137,0.018022136987693595,0.14018583791338346,2.8257665378242457e-07,NA,16,22,22,3.38540991994533e-05,4.7734354814249895e-05,4.066451788159571
ENSG00000163832.15,ELP6,-0.867226376097814,-0.26930510068697416,0.3858179870994224,0.004823858111368177,0.0634028996351623,0.0006013931740046503,NA,23,27,27,0.0001394443915456193,4.908525816175285e-05,-4.059940330786024
ENSG00000111879.18,FAM184A,1.7297060027602016,0.053329233557129624,0.0836828156761952,0.11286022890813852,0.4655842859126245,3.5272989595894953e-28,NA,14,14,14,2.9990656015889522e-05,4.991956685707822e-05,4.0560032411273665
ENSG00000131899.10,LLGL1,-1.1776408341943305,-0.3078385037823418,0.23893982342359277,0.0032365417863440974,0.12979586503733784,9.841980880054209e-07,NA,11,15,15,7.197780329295709e-05,5.237712039819643e-05,-4.044758353742394
ENSG00000137941.16,TTLL7,1.3217565869080015,0.06901789371397184,0.18624921885154266,0.07243175168138255,0.2635841800057964,1.2961817630679448e-14,NA,34,42,42,5.549449517480931e-05,5.4358342130400525e-05,4.036051270342841
ENSG00000149485.18,FADS1,1.4977027523692943,0.20275102610376122,0.134210496435059,0.008785559493298404,0.08399039030641417,9.994896937231404e-05,NA,4,4,4,4.148281202859758e-05,5.6972695881083676e-05,4.025010819953383
ENSG00000205106.4,DKFZp779M0652,1.9873600931232165,0.06623448930845842,0.046882506710142824,0.07348831153107314,0.2778781173379348,4.800889475374262e-14,NA,14,17,17,2.0586746116748137e-05,5.864189792109199e-05,4.018210104096079
ENSG00000100395.14,L3MBTL2,1.1956236603968118,0.1916085829738119,0.2318434540078287,0.008786102916311642,0.156605610019516,8.778557127750333e-08,NA,37,42,42,6.761064744386978e-05,6.582971492706725e-05,3.990875924547765
ENSG00000198909.7,MAP3K3,-1.350735683875609,-0.1908710395602715,0.17678011718753317,0.009707660464555293,0.05782170350509016,0.0016318059473916515,NA,63,73,73,5.130583688810925e-05,6.80068314326572e-05,-3.983153384867356
