gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000167183.2,PRR15L,-2.5916625303097134,-0.256554062486627,0.00955134132003509,0.012051855004032549,0.03546444541775665,0.015478525433225126,NA,16,17,17,3.326561763038337e-05,2.2551632676394108e-10,-6.34287505534744
ENSG00000231852.6,CYP21A2,1.0256337090704637,0.20205323217537546,0.30506427205649256,0.01944196344017289,0.024664542540498945,0.04098972311520547,NA,22,24,24,0.00023948239718747782,4.6011404311195674e-10,6.232137260150333
ENSG00000260274.1,RP11-817O13.8,-2.067683024024672,-0.7198359429895215,0.03866983925361118,0.0012954062826647222,0.03389463524116674,0.01667226870868914,NA,9,10,10,4.9737017428822906e-05,1.8069284388287476e-09,-6.014275627403048
ENSG00000196126.11,HLA-DRB1,-1.2440900899411989,-0.2676013124853404,0.21346640794244054,0.010959320083618562,0.17369654461142248,1.2649591844684908e-08,NA,32,38,38,0.00014905037779794955,1.8252086319131038e-09,-6.012644631013886
ENSG00000166965.12,RCCD1,3.4572814450253087,0.19820928693906756,0.0005456546473943759,0.020540943377242053,0.1704917177694849,1.3256740268014176e-08,NA,19,20,20,1.3221117250903362e-05,2.352778347747402e-09,5.971364215668555
ENSG00000183049.12,CAMK1D,2.941453745044094,0.3928732169822126,0.0032667562674828753,0.004136001476673414,0.1282524558615969,1.5006602890442415e-06,NA,1,1,1,2.0653411029937398e-05,2.6079557113964425e-09,5.954545497894287
ENSG00000276073.1,RP5-1125A11.7,-1.4811941105123714,-0.19068118833440692,0.1385548551709207,0.0215011821126112,0.2297739107812117,1.307724895328641e-11,NA,12,15,15,9.904342211165469e-05,3.675993753324505e-09,-5.898150158258086
ENSG00000157837.15,SPPL3,-1.9925080429221762,-0.3602773102061961,0.046315343599617996,0.0055029391616649576,0.0917469156183289,5.234180550875574e-05,NA,21,25,25,5.118427216959407e-05,4.3711807509927495e-09,-5.869497450575008
ENSG00000206344.7,HCG27,1.041311581580712,0.21006469467927497,0.29773096329461246,0.015821938772360905,0.18452419356446692,4.9836163733845716e-09,NA,43,52,52,0.00020185348118045778,5.755264202075175e-09,5.823718042829356
ENSG00000103932.11,RPAP1,-1.9103511244533928,-0.21524565061827067,0.05608801933239249,0.014817078745027556,0.1841685683819791,2.282120106075848e-09,NA,15,20,20,5.450765048816059e-05,7.1711925804460446e-09,-5.786865560718567
ENSG00000163933.9,RFT1,-1.9651520249585952,-0.1136957700953395,0.049396644713975535,0.05555632616289803,0.3597355631831782,8.301752007536708e-19,NA,14,18,18,5.065618202341741e-05,8.29114188516577e-09,-5.762430031129155
ENSG00000140400.16,MAN2C1,-1.9780609721339828,-0.09887709373607903,0.04792182869061142,0.061543957671540674,0.4706995125289583,5.300114185027926e-27,NA,22,26,26,4.96055916264483e-05,9.090272638511944e-09,-5.746884594514934
ENSG00000213676.10,ATF6B,1.6741955266595643,0.28682199424690613,0.09409217837018208,0.00720983186383597,0.03364100044143143,0.01798285902608384,NA,29,35,35,7.179920259071789e-05,9.26265547750541e-09,5.7437060007683
ENSG00000167930.15,FAM234A,3.1422346506767296,0.19835236905414041,0.0016766360821747692,0.019343933810678962,0.12542682959799667,7.451491167270474e-07,NA,27,34,34,1.559652322023342e-05,9.34570988081069e-09,5.742195020519167
ENSG00000100889.11,PCK2,2.926366255821782,0.3796568484035906,0.0034294692831525623,0.004696358378375138,0.06520568631476155,0.0007747482421022334,NA,17,19,19,1.7929616134358246e-05,1.899198179421087e-08,5.620941283951468
ENSG00000152359.14,POC5,-1.912042373455905,-0.32723716170224953,0.05587075927729972,0.004956391263227654,0.11655806327187765,4.799535930233012e-06,NA,8,11,11,4.8557938365914705e-05,3.73115697756681e-08,-5.5031259341226315
ENSG00000198502.5,HLA-DRB5,-0.9344236304850707,-0.06343749135031317,0.35008541301858853,0.13546483443867469,0.6400036997413617,5.7934964690424645e-46,NA,66,71,71,0.00022335406662162016,4.048029991090235e-08,-5.488743477755011
ENSG00000090238.11,YPEL3,1.5871826521549706,0.2875434723581922,0.11247128261768763,0.006776515939053185,0.19800176438362754,1.2672225225667625e-09,NA,8,10,10,6.722903741270113e-05,1.262310436580391e-07,5.284235121604815
ENSG00000004534.14,RBM6,-1.1007784227240862,-0.12169439829138252,0.2709931049217189,0.040612779709204364,0.4143310335770163,6.833653219803657e-23,NA,35,39,39,0.00014563413527397617,1.430068090292687e-07,-5.26134320765478
ENSG00000129219.13,PLD2,2.8819206029032416,0.19357215264914357,0.003952593166717687,0.015966475106117914,0.07564822350471997,0.00027179279638275047,NA,53,62,62,1.555208993693218e-05,1.430927388208817e-07,5.261232777080473
ENSG00000138074.14,SLC5A6,-1.7063850147814013,-0.3335913808535032,0.08793641878675822,0.005793726837733586,0.06172939172539345,0.00090441077124135,NA,19,20,20,5.584419346899875e-05,1.7399550669102086e-07,-5.22516964793913
ENSG00000164047.4,CAMP,-1.6271038767793762,-0.2521740406981723,0.10371503781226363,0.008528519287465095,0.04501241810165919,0.005755239327717052,NA,4,4,4,6.127290132457112e-05,2.055540259297632e-07,-5.194243438740184
ENSG00000187122.16,SLIT1,1.6005986200533973,0.09985632140561437,0.10946584811163916,0.052083052490755136,0.29704776011722056,3.584203746402552e-15,NA,22,24,24,6.21966001043192e-05,2.685948488285044e-07,5.144247772916544
ENSG00000163935.13,SFMBT1,1.5595119882313533,0.3905814949797163,0.11887524939532955,0.003775822724379544,0.0540722434563573,0.0024507550788242308,NA,13,13,13,6.553467023325911e-05,2.8631391423122987e-07,5.132240112604709
ENSG00000243708.10,PLA2G4B,1.7281649791313114,0.3523050479210839,0.08395865045168735,0.004150311543861825,0.13854932721325594,5.755601412311004e-07,NA,10,11,11,5.0028781053166794e-05,4.662553816056675e-07,5.039702777404294
ENSG00000103479.15,RBL2,1.9561794914859243,0.13167934509883958,0.050444013556406625,0.029815714684615326,0.3881941296991568,6.120086371359979e-21,NA,30,33,33,3.734206290393305e-05,5.007777498984194e-07,5.026014611544581
ENSG00000120688.8,WBP4,3.075994198833464,0.16355883660674128,0.0020980192699094884,0.019828626503008758,0.02603940398994643,0.034507846809976636,NA,55,61,61,1.1108783627571964e-05,5.09371824878241e-07,5.022748668802944
